Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Neurologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Psiquiatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Radiologia e imagenes Diagnosticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Oftalmologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Cardiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Anestesia Cardiovascular y Toracica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Cirugia Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Cardiologia Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Electrofisiologia Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Medicina Critica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Medicina Critica y Cuidado Intensivo Pediatrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Dermatopatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Mastologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Infectologia Pediatrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Neonatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Gastroenterologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Reumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,12:00,13:00,Neumologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MARTES 23 JUNIO,Martes,13:00,17:00,Cirugia General,Bioetica Tema II: Grupo F,Dra. Clara Cossio,Aula B 1103,Académico,
SEMANA 4,MARTES 23 JUNIO,Martes,13:00,17:00,Ortopedia y Traumatologia,Bioetica Tema II: Grupo F,Dra. Clara Cossio,Aula B 1103,Académico,
SEMANA 4,MARTES 23 JUNIO,Martes,13:00,15:00,Ginecologia y Obstetricia,Anatomia de la Mama,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 4,MARTES 23 JUNIO,Martes,13:00,15:00,Mastologia,Anatomia de la Mama,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 4,MARTES 23 JUNIO,Martes,15:00,17:00,Medicina de Urgencias,Anatomia clinica del adulto,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 4,MARTES 23 JUNIO,Martes,15:00,17:00,Medicina Interna,Anatomia clinica del adulto,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 4,MARTES 23 JUNIO,Martes,15:00,17:00,Medicina Critica y Cuidado Intensivo Adulto,Anatomia clinica del adulto,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Anestesiologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Cirugia General,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Urologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Ortopedia y Traumatologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Dermatologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,"Cirugia Plastica, Reconstructiva y Estetica",Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Pediatria,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Ginecologia y Obstetricia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Medicina de Urgencias,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Medicina Interna,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Neurologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Psiquiatria,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Radiologia e imagenes Diagnosticas,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Oftalmologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Cardiologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Anestesia Cardiovascular y Toracica,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Cirugia Cardiovascular,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Cardiologia Intervencionista y Hemodinamia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Electrofisiologia Cardiaca,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Medicina Critica y Cuidado Intensivo Adulto,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Medicina Critica y Cuidado Intensivo Pediatrico,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Dermatopatologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Mastologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Infectologia Pediatrica,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Dolor y Cuidado Paliativo,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Neonatologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Gastroenterologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Reumatologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,7:00,10:30,Neumologia,Aliados contra IAAS: Uniendo Fuerzas para la Atencion Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Anestesiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cirugia General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Urologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Ortopedia y Traumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Dermatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,"Cirugia Plastica, Reconstructiva y Estetica",DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Pediatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Ginecologia y Obstetricia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina de Urgencias,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina Interna,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Neurologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Psiquiatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Radiologia e imagenes Diagnosticas,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Oftalmologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cardiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Anestesia Cardiovascular y Toracica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cirugia Cardiovascular,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cardiologia Intervencionista y Hemodinamia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Electrofisiologia Cardiaca,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina Critica y Cuidado Intensivo Adulto,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina Critica y Cuidado Intensivo Pediatrico,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Dermatopatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Mastologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Infectologia Pediatrica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Dolor y Cuidado Paliativo,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Neonatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Gastroenterologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Reumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,10:30,11:00,Neumologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Anestesiologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cirugia General,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Urologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Ortopedia y Traumatologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Dermatologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,"Cirugia Plastica, Reconstructiva y Estetica","Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Pediatria,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Ginecologia y Obstetricia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina de Urgencias,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina Interna,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Neurologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Psiquiatria,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Radiologia e imagenes Diagnosticas,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Oftalmologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cardiologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Anestesia Cardiovascular y Toracica,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cirugia Cardiovascular,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cardiologia Intervencionista y Hemodinamia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Electrofisiologia Cardiaca,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina Critica y Cuidado Intensivo Adulto,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina Critica y Cuidado Intensivo Pediatrico,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Dermatopatologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Mastologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Infectologia Pediatrica,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Dolor y Cuidado Paliativo,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Neonatologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Gastroenterologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Reumatologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,11:00,12:00,Neumologia,"Desarrollo Docente, gestion curricular y Evaluacion",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Anestesiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cirugia General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Urologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Ortopedia y Traumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Dermatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,"Cirugia Plastica, Reconstructiva y Estetica",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Pediatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Ginecologia y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Neurologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Psiquiatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Radiologia e imagenes Diagnosticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Oftalmologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cardiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Anestesia Cardiovascular y Toracica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cirugia Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cardiologia Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Electrofisiologia Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina Critica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina Critica y Cuidado Intensivo Pediatrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Dermatopatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Mastologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Infectologia Pediatrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Neonatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Gastroenterologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Reumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,12:00,13:00,Neumologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Anestesiologia,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Cirugia General,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Urologia,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Ortopedia y Traumatologia,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Dermatologia,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,"Cirugia Plastica, Reconstructiva y Estetica",Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Pediatria,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Ginecologia y Obstetricia,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Medicina de Urgencias,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Medicina Interna,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Neurologia,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
SEMANA 4,MIeRCOLES 24 JUNIO,Miércoles,13:00,15:00,Psiquiatria,Responsabilidad profesional y auxilio a la administracion de justicia - II,Dr. Leon Mario Toro,Aula B1107,Académico,
